posc_code,posc_name,erm_name,prj
20032,Pulkovo 1995 / Gauss-Kruger zone 32,PULKOVO_1995/GAUSS_KRUGER_ZONE_32,Pulkovo_1995_GK_Zone_32
20004,Pulkovo 1995 / Gauss-Kruger zone 4,PULKOVO_1995/GAUSS_KRUGER_ZONE_4,Pulkovo_1995_GK_Zone_4
20005,Pulkovo 1995 / Gauss-Kruger zone 5,PULKOVO_1995/GAUSS_KRUGER_ZONE_5,Pulkovo_1995_GK_Zone_5
20006,Pulkovo 1995 / Gauss-Kruger zone 6,PULKOVO_1995/GAUSS_KRUGER_ZONE_6,Pulkovo_1995_GK_Zone_6
20007,Pulkovo 1995 / Gauss-Kruger zone 7,PULKOVO_1995/GAUSS_KRUGER_ZONE_7,Pulkovo_1995_GK_Zone_7
20008,Pulkovo 1995 / Gauss-Kruger zone 8,PULKOVO_1995/GAUSS_KRUGER_ZONE_8,Pulkovo_1995_GK_Zone_8
20009,Pulkovo 1995 / Gauss-Kruger zone 9,PULKOVO_1995/GAUSS_KRUGER_ZONE_9,Pulkovo_1995_GK_Zone_9
4286,Qatar 1948,QATAR_1948/GEODETIC,GCS_Qatar_1948
4285,Qatar 1974,QATAR/GEODETIC,GCS_Qatar_1974
28600,Qatar 1974 / Qatar National Grid,QATAR/QATAR_NATIONAL_GRID,Qatar_National_Grid
4287,Qornoq,QORNOQ/GEODETIC,GCS_Qornoq
4153,Rassadiran,RASSADIRAN/GEODETIC,GCS_Rassadiran
4308,RT38,STOCKHOLM_1938/GEODETIC,GCS_RT38
30800,RT38 2.5 gon W,STOCKHOLM_1938/SWEDISH_NATIONAL_PROJECTION,Swedish_National_Grid
4814,RT38 (Stockholm),STOCKHOLM_1938_STOCKHOLM/GEODETIC,GCS_RT38_Stockholm
4124,RT90,RT90/GEODETIC,GCS_RT_1990
2400,RT90 2.5 gon W,RT90/SWEDISH_NATIONAL_PROJECTION,RT90_25_gon_W
4618,SAD69,SAD69/GEODETIC,SAD_1969
5463,SAD69 / UTM zone 17N,SAD69/NUTM17,SAD_1969_UTM_Zone_17N
29187,SAD69 / UTM zone 17S,SAD69/SUTM17,SAD_1969_UTM_Zone_17S
29168,SAD69 / UTM zone 18N,SAD69/NUTM18,SAD_1969_UTM_Zone_18N
29188,SAD69 / UTM zone 18S,SAD69/SUTM18,SAD_1969_UTM_Zone_18S
29169,SAD69 / UTM zone 19N,SAD69/NUTM19,SAD_1969_UTM_Zone_19N
29189,SAD69 / UTM zone 19S,SAD69/SUTM19,SAD_1969_UTM_Zone_19S
29170,SAD69 / UTM zone 20N,SAD69/NUTM20,SAD_1969_UTM_Zone_20N
29190,SAD69 / UTM zone 20S,SAD69/SUTM20,SAD_1969_UTM_Zone_20S
29171,SAD69 / UTM zone 21N,SAD69/NUTM21,SAD_1969_UTM_Zone_21N
29191,SAD69 / UTM zone 21S,SAD69/SUTM21,SAD_1969_UTM_Zone_21S
29172,SAD69 / UTM zone 22N,SAD69/NUTM22,SAD_1969_UTM_Zone_22N
29192,SAD69 / UTM zone 22S,SAD69/SUTM22,SAD_1969_UTM_Zone_22S
29193,SAD69 / UTM zone 23S,SAD69/SUTM23,SAD_1969_UTM_Zone_23S
29194,SAD69 / UTM zone 24S,SAD69/SUTM24,SAD_1969_UTM_Zone_24S
29195,SAD69 / UTM zone 25S,SAD69/SUTM25,SAD_1969_UTM_Zone_25S
5527,SAD69(96),SAD69(96)/GEODETIC,SAD_1969_96
5875,SAD69(96) / UTM zone 18S,SAD69(96)/SUTM18,SAD_1969_96_UTM_Zone_18S
5876,SAD69(96) / UTM zone 19S,SAD69(96)/SUTM19,SAD_1969_96_UTM_Zone_19S
5877,SAD69(96) / UTM zone 20S,SAD69(96)/SUTM20,SAD_1969_96_UTM_Zone_20S
5531,SAD69(96) / UTM zone 21S,SAD69(96)/SUTM21,SAD_1969_96_UTM_Zone_21S
5858,SAD69(96) / UTM zone 22S,SAD69(96)/SUTM22,SAD_1969_96_UTM_Zone_22S
5833,SAD69(96) / UTM zone 23S,SAD69(96)/SUTM23,SAD_1969_96_UTM_Zone_23S
5834,SAD69(96) / UTM zone 24S,SAD69(96)/SUTM24,SAD_1969_96_UTM_Zone_24S
5835,SAD69(96) / UTM zone 25S,SAD69(96)/SUTM25,SAD_1969_96_UTM_Zone_25S
4125,Samboja,SAMBOJA/GEODETIC,GCS_Samboja
2550,Samboja / UTM zone 50S,SAMBOJA/UTM_ZONE_50S,Samboja_UTM_Zone_50S
4292,Sapper Hill 1943,SAPPER_HILL_1943/GEODETIC,GCS_Sapper_Hill_1943
29220,Sapper Hill 1943 / UTM zone 20S,Sapper Hill 1943/SUTM20,Sapper_Hill_1943_UTM_Zone_20S
29221,Sapper Hill 1943 / UTM zone 21S,Sapper Hill 1943/SUTM21,Sapper_Hill_1943_UTM_Zone_21S
4293,Schwarzeck,SCHWARZECK/GEODETIC,GCS_Schwarzeck
29333,Schwarzeck / UTM zone 33S,Schwarzeck/SUTM33,Schwarzeck_UTM_Zone_33S
4294,Segora,SEGORA/GEODETIC,GCS_Segora
4295,Serindung,SERINDUNG/GEODETIC,GCS_Serindung
4164,South Yemen,SOUTH_YEMEN/GEODETIC,GCS_South_Yemen
2091,South Yemen / Gauss Kruger zone 8,SOUTH_YEMEN/GAUSS_KRUGER_ZONE_8,Unknown
2092,South Yemen / Gauss Kruger zone 9,SOUTH_YEMEN/GAUSS_KRUGER_ZONE_9,Unknown
4138,St. George Island,ST_GEORGE_ISLAND/GEODETIC,GCS_St_George_Island
4605,St. Kitts 1955,ST_KITTS_1955/GEODETIC,GCS_St_Kitts_1955
2005,St Kitts 1955 / British West Indies Grid,ST_KITTS_1955/BRITISH_WEST_INDIES_GRID,St_Kitts_1955_British_West_Indies_Grid
4136,St. Lawrence Island,ST_LAWRENCE_ISLAND/GEODETIC,GCS_St_Lawrence_Island
4606,St. Lucia 1955,ST_LUCIA_1955/GEODETIC,GCS_St_Lucia_1955
2006,St Lucia 1955 / British West Indies Grid,ST_LUCIA_1955/BRITISH_WEST_INDIES_GRID,St_Lucia_1955_British_West_Indies_Grid
4137,St. Paul Island,ST_PAUL_ISLAND/GEODETIC,GCS_St_Paul_Island
4607,St. Vincent 1945,ST_VINCENT_1945/GEODETIC,GCS_St_Vincent_1945
2007,St Vincent 45 / British West Indies Grid,ST_VINCENT_1945/BRITISH_WEST_INDIES_GRID,St_Vincent_1945_British_West_Indies_Grid
4296,Sudan,SUDAN/GEODETIC,GCS_Sudan
29635,Sudan / UTM zone 35N,SUDAN/NUTM35,Sudan_UTM_Zone_35N
29636,Sudan / UTM zone 36N,SUDAN/NUTM36,Sudan_UTM_Zone_36N
4156,S-JTSK,S_JTSK/GEODETIC,GCS_S_JTSK
4818,S-JTSK (Ferro),S_JTSK_FERRO/GEODETIC,GCS_S_JTSK_Ferro
4297,Tananarive,TANANARIVE/GEODETIC,GCS_Tananarive_1925
4810,Tananarive (Paris),TANANARIVE_1925_PARIS/GEODETIC,GCS_Tananarive_1925_Paris
29738,Tananarive / UTM zone 38S,Tananarive/SUTM38,Tananarive_1925_UTM_Zone_38S
29739,Tananarive / UTM zone 39S,Tananarive/SUTM39,Tananarive_1925_UTM_Zone_39S
4303,TC(1948),TC_1948/GEODETIC,GCS_Trucial_Coast_1948
30339,TC(1948) / UTM zone 39N,TRUCIAL/NUTM39,TC_1948_UTM_Zone_39N
30340,TC(1948) / UTM zone 40N,TRUCIAL/NUTM40,TC_1948_UTM_Zone_40N
4127,Tete,TETE/GEODETIC,GCS_Tete
2736,Tete / UTM zone 36S,TETE/UTM_ZONE_36S,Tete_UTM_Zone_36S
2737,Tete / UTM zone 37S,TETE/UTM_ZONE_37S,Tete_UTM_Zone_37S
4298,Timbalai 1948,TIMBALAI_1948/GEODETIC,GCS_Timbalai_1948
29849,Timbalai 1948 / UTM zone 49N,TIMBALAI/NUTM49,Timbalai_1948_UTM_Zone_49N
29850,Timbalai 1948 / UTM zone 50N,TIMBALAI/NUTM50,Timbalai_1948_UTM_Zone_50N
4299,TM65,TM65/GEODETIC,GCS_TM65
29900,TM65 / Irish National Grid,TM65/TMOSIRL,Irish_National_Grid
4300,TM75,TM75/GEODETIC,GCS_TM75
4301,Tokyo,TOKYO/GEODETIC,GCS_Tokyo
30161,Tokyo / Japan Plane Rectangular CS I,TOKYO/JAPAN_PLANE_RECTANGULAR_CS_ZONE_I,Japan_Zone_1
30162,Tokyo / Japan Plane Rectangular CS II,TOKYO/JAPAN_PLANE_RECTANGULAR_CS_ZONE_II,Japan_Zone_2
30163,Tokyo / Japan Plane Rectangular CS III,TOKYO/JAPAN_PLANE_RECTANGULAR_CS_ZONE_III,Japan_Zone_3
30164,Tokyo / Japan Plane Rectangular CS IV,TOKYO/JAPAN_PLANE_RECTANGULAR_CS_ZONE_IV,Japan_Zone_4
30169,Tokyo / Japan Plane Rectangular CS IX,TOKYO/JAPAN_PLANE_RECTANGULAR_CS_ZONE_IX,Japan_Zone_9
30165,Tokyo / Japan Plane Rectangular CS V,TOKYO/JAPAN_PLANE_RECTANGULAR_CS_ZONE_V,Japan_Zone_5
30166,Tokyo / Japan Plane Rectangular CS VI,TOKYO/JAPAN_PLANE_RECTANGULAR_CS_ZONE_VI,Japan_Zone_6
30167,Tokyo / Japan Plane Rectangular CS VII,TOKYO/JAPAN_PLANE_RECTANGULAR_CS_ZONE_VII,Japan_Zone_7
30168,Tokyo / Japan Plane Rectangular CS VIII,TOKYO/JAPAN_PLANE_RECTANGULAR_CS_ZONE_VIII,Japan_Zone_8
30170,Tokyo / Japan Plane Rectangular CS X,TOKYO/JAPAN_PLANE_RECTANGULAR_CS_ZONE_X,Japan_Zone_10
30171,Tokyo / Japan Plane Rectangular CS XI,TOKYO/JAPAN_PLANE_RECTANGULAR_CS_ZONE_XI,Japan_Zone_11
30172,Tokyo / Japan Plane Rectangular CS XII,TOKYO/JAPAN_PLANE_RECTANGULAR_CS_ZONE_XII,Japan_Zone_12
30173,Tokyo / Japan Plane Rectangular CS XIII,TOKYO/JAPAN_PLANE_RECTANGULAR_CS_ZONE_XIII,Japan_Zone_13
30174,Tokyo / Japan Plane Rectangular CS XIV,TOKYO/JAPAN_PLANE_RECTANGULAR_CS_ZONE_XIV,Japan_Zone_14
30179,Tokyo / Japan Plane Rectangular CS XIX,TOKYO/JAPAN_PLANE_RECTANGULAR_CS_ZONE_XIX,Japan_Zone_19
30175,Tokyo / Japan Plane Rectangular CS XV,TOKYO/JAPAN_PLANE_RECTANGULAR_CS_ZONE_XV,Japan_Zone_15
30176,Tokyo / Japan Plane Rectangular CS XVI,TOKYO/JAPAN_PLANE_RECTANGULAR_CS_ZONE_XVI,Japan_Zone_16
30177,Tokyo / Japan Plane Rectangular CS XVII,TOKYO/JAPAN_PLANE_RECTANGULAR_CS_ZONE_XVII,Japan_Zone_17
30178,Tokyo / Japan Plane Rectangular CS XVIII,TOKYO/JAPAN_PLANE_RECTANGULAR_CS_ZONE_XVIII,Japan_Zone_18
4302,Trinidad 1903,TRINIDAD_1903/GEODETIC,GCS_Trinidad_1903
4001,Unknown datum based upon the Airy 1830 ellipsoid,NOTSPECIFIED_BASED_ON_AIRY_1830_ELLIPSOID/GEODETIC,GCS_Airy_1830
4002,Unknown datum based upon the Airy Modified 1849 ellipsoid,NOTSPECIFIED_BASED_ON_AIRY_MODIFIED_1849_ELLIPSOID/GEODETIC,GCS_Airy_Modified
4003,Unknown datum based upon the Australian National Spheroid,NOTSPECIFIED_BASED_ON_AUSTRALIAN_NATIONAL_SPHEROID/GEODETIC,GCS_Australian
4035,Unknown datum based upon the Authalic Sphere,NOTSPECIFIED_BASED_ON_AUTHALIC_SPHERE/GEODETIC,GCS_Sphere
4041,Unknown datum based upon the Average Terrestrial System 1977 ellipsoid,NOTSPECIFIED_BASED_ON_AVERAGE_TERRESTRIAL_SYSTEM_1977_ELLIPSOID/GEODETIC,Unknown
4004,Unknown datum based upon the Bessel 1841 ellipsoid,NOTSPECIFIED_BASED_ON_BESSEL_1841_ELLIPSOID/GEODETIC,GCS_Bessel_1841
4005,Unknown datum based upon the Bessel Modified ellipsoid,NOTSPECIFIED_BASED_ON_BESSEL_MODIFIED_ELLIPSOID/GEODETIC,GCS_Bessel_Modified
4006,Unknown datum based upon the Bessel Namibia ellipsoid,NOTSPECIFIED_BASED_ON_BESSEL_NAMIBIA_ELLIPSOID/GEODETIC,GCS_Bessel_Namibia
4007,Unknown datum based upon the Clarke 1858 ellipsoid,NOTSPECIFIED_BASED_ON_CLARKE_1858_ELLIPSOID/GEODETIC,GCS_Clarke_1858
4008,Unknown datum based upon the Clarke 1866 ellipsoid,NOTSPECIFIED_BASED_ON_CLARKE_1866_ELLIPSOID/GEODETIC,GCS_Clarke_1866
4009,Unknown datum based upon the Clarke 1866 Michigan ellipsoid,NOTSPECIFIED_BASED_ON_CLARKE_1866_MICHIGAN_ELLIPSOID/GEODETIC,GCS_Clarke_1866_Michigan
4013,Unknown datum based upon the Clarke 1880 (Arc) ellipsoid,NOTSPECIFIED_BASED_ON_CLARKE_1880_ARC_ELLIPSOID/GEODETIC,GCS_Clarke_1880_Arc
4010,Unknown datum based upon the Clarke 1880 (Benoit) ellipsoid,NOTSPECIFIED_BASED_ON_CLARKE_1880_BENOIT_ELLIPSOID/GEODETIC,GCS_Clarke_1880_Benoit
4034,Unknown datum based upon the Clarke 1880 ellipsoid,NOTSPECIFIED_BASED_ON_CLARKE_1880_ELLIPSOID/GEODETIC,GCS_Clarke_1880
4011,Unknown datum based upon the Clarke 1880 (IGN) ellipsoid,NOTSPECIFIED_BASED_ON_CLARKE_1880_IGN_ELLIPSOID/GEODETIC,GCS_Clarke_1880_IGN
4012,Unknown datum based upon the Clarke 1880 (RGS) ellipsoid,NOTSPECIFIED_BASED_ON_CLARKE_1880_RGS_ELLIPSOID/GEODETIC,GCS_Clarke_1880_RGS
4014,Unknown datum based upon the Clarke 1880 (SGA 1922) ellipsoid,NOTSPECIFIED_BASED_ON_CLARKE_1880_SGA_1922_ELLIPSOID/GEODETIC,GCS_Clarke_1880_SGA
4015,Unknown datum based upon the Everest 1830 (1937 Adjustment) ellipsoid,NOTSPECIFIED_BASED_ON_EVEREST_1830_1937_ADJUSTMENT_ELLIPSOID/GEODETIC,GCS_Everest_Adj_1937
4044,Unknown datum based upon the Everest 1830 (1962 Definition) ellipsoid,NOTSPECIFIED_BASED_ON_EVEREST_1830_1962_DEFINITION_ELLIPSOID/GEODETIC,GCS_Everest_def_1962
4016,Unknown datum based upon the Everest 1830 (1967 Definition) ellipsoid,NOTSPECIFIED_BASED_ON_EVEREST_1830_1967_DEFINITION_ELLIPSOID/GEODETIC,GCS_Everest_def_1967
4045,Unknown datum based upon the Everest 1830 (1975 Definition) ellipsoid,NOTSPECIFIED_BASED_ON_EVEREST_1830_1975_DEFINITION_ELLIPSOID/GEODETIC,GCS_Everest_def_1975
4042,Unknown datum based upon the Everest (1830 Definition) ellipsoid,NOTSPECIFIED_BASED_ON_EVEREST_1830_DEFINITION_ELLIPSOID/GEODETIC,GCS_Everest_1830
4018,Unknown datum based upon the Everest 1830 Modified ellipsoid,NOTSPECIFIED_BASED_ON_EVEREST_1830_MODIFIED_ELLIPSOID/GEODETIC,GCS_Everest_Modified
4031,Unknown datum based upon the GEM 10C ellipsoid,NOTSPECIFIED_BASED_ON_GEM_10C_ELLIPSOID/GEODETIC,GCS_GEM_10C
4036,Unknown datum based upon the GRS 1967 ellipsoid,NOTSPECIFIED_BASED_ON_GRS_1967_ELLIPSOID/GEODETIC,GCS_GRS_1967
4019,Unknown datum based upon the GRS 1980 ellipsoid,NOTSPECIFIED_BASED_ON_GRS_1980_ELLIPSOID/GEODETIC,GCS_GRS_1980
4020,Unknown datum based upon the Helmert 1906 ellipsoid,NOTSPECIFIED_BASED_ON_HELMERT_1906_ELLIPSOID/GEODETIC,GCS_Helmert_1906
4021,Unknown datum based upon the Indonesian National Spheroid,NOTSPECIFIED_BASED_ON_INDONESIAN_NATIONAL_SPHEROID/GEODETIC,GCS_Indonesian
4022,Unknown datum based upon the International 1924 ellipsoid,NOTSPECIFIED_BASED_ON_INTERNATIONAL_1924_ELLIPSOID/GEODETIC,GCS_International_1924
4024,Unknown datum based upon the Krassowsky 1940 ellipsoid,NOTSPECIFIED_BASED_ON_KRASSOWSKY_1940_ELLIPSOID/GEODETIC,GCS_Krasovsky_1940
4025,Unknown datum based upon the NWL 9D ellipsoid,NOTSPECIFIED_BASED_ON_NWL_9D_ELLIPSOID/GEODETIC,GCS_NWL_9D
4032,Unknown datum based upon the OSU86F ellipsoid,NOTSPECIFIED_BASED_ON_OSU86F_ELLIPSOID/GEODETIC,GCS_OSU_86F
4033,Unknown datum based upon the OSU91A ellipsoid,NOTSPECIFIED_BASED_ON_OSU91A_ELLIPSOID/GEODETIC,GCS_OSU_91A
4027,Unknown datum based upon the Plessis 1817 ellipsoid,NOTSPECIFIED_BASED_ON_PLESSIS_1817_ELLIPSOID/GEODETIC,GCS_Plessis_1817
4028,Unknown datum based upon the Struve 1860 ellipsoid,NOTSPECIFIED_BASED_ON_STRUVE_1860_ELLIPSOID/GEODETIC,GCS_Struve_1860
4029,Unknown datum based upon the War Office ellipsoid,NOTSPECIFIED_BASED_ON_WAR_OFFICE_ELLIPSOID/GEODETIC,GCS_War_Office
4043,Unknown datum based upon the WGS 72 ellipsoid,NOTSPECIFIED_BASED_ON_WGS_72_ELLIPSOID/GEODETIC,Unknown
4030,Unknown datum based upon the WGS 84 ellipsoid,NOTSPECIFIED_BASED_ON_WGS_84_ELLIPSOID/GEODETIC,Unknown
7480,NAD83 / Albers Equal Area Silverton,Does not exist,Albers_Equal_Area_Silverton
7481,NAD83 / USA_Contiguous_Albers_Equal_Area_Conic, NAD83/ALBEAUSGS,USA_Contiguous_Albers_Equal_Area_Conic_USGS_version
4304,Voirol 1875,VOIROL_1875/GEODETIC,GCS_Voirol_1875
4811,Voirol 1875 (Paris),VOIROL_1875_PARIS/GEODETIC,GCS_Voirol_1875_Paris
4322,WGS 72,WGS72/GEODETIC,GCS_WGS_1972
4324,WGS 72BE,WGS72BE/GEODETIC,GCS_WGS_1972_BE
2094,WGS 72BE / TM 106 NE,WGS72BE/TM_106_NE,WGS_1972_BE_TM_106_NE
32410,WGS 72BE / UTM zone 10N,WGS72BE/NUTM10,Unknown
32510,WGS 72BE / UTM zone 10S,WGS72BE/SUTM10,Unknown
32411,WGS 72BE / UTM zone 11N,WGS72BE/NUTM11,Unknown
32511,WGS 72BE / UTM zone 11S,WGS72BE/SUTM11,Unknown
32412,WGS 72BE / UTM zone 12N,WGS72BE/NUTM12,Unknown
32512,WGS 72BE / UTM zone 12S,WGS72BE/SUTM12,Unknown
32413,WGS 72BE / UTM zone 13N,WGS72BE/NUTM13,Unknown
32513,WGS 72BE / UTM zone 13S,WGS72BE/SUTM13,Unknown
32414,WGS 72BE / UTM zone 14N,WGS72BE/NUTM14,Unknown
32514,WGS 72BE / UTM zone 14S,WGS72BE/SUTM14,Unknown
32415,WGS 72BE / UTM zone 15N,WGS72BE/NUTM15,Unknown
32515,WGS 72BE / UTM zone 15S,WGS72BE/SUTM15,Unknown
32416,WGS 72BE / UTM zone 16N,WGS72BE/NUTM16,Unknown
32516,WGS 72BE / UTM zone 16S,WGS72BE/SUTM16,Unknown
32417,WGS 72BE / UTM zone 17N,WGS72BE/NUTM17,Unknown
32517,WGS 72BE / UTM zone 17S,WGS72BE/SUTM17,Unknown
32418,WGS 72BE / UTM zone 18N,WGS72BE/NUTM18,Unknown
32518,WGS 72BE / UTM zone 18S,WGS72BE/SUTM18,Unknown
32419,WGS 72BE / UTM zone 19N,WGS72BE/NUTM19,Unknown
32519,WGS 72BE / UTM zone 19S,WGS72BE/SUTM19,Unknown
32401,WGS 72BE / UTM zone 1N,WGS72BE/NUTM1,Unknown
32501,WGS 72BE / UTM zone 1S,WGS72BE/SUTM01,Unknown
32420,WGS 72BE / UTM zone 20N,WGS72BE/NUTM20,Unknown
32520,WGS 72BE / UTM zone 20S,WGS72BE/SUTM20,Unknown
32421,WGS 72BE / UTM zone 21N,WGS72BE/NUTM21,Unknown
32521,WGS 72BE / UTM zone 21S,WGS72BE/SUTM21,Unknown
32422,WGS 72BE / UTM zone 22N,WGS72BE/NUTM22,Unknown
32522,WGS 72BE / UTM zone 22S,WGS72BE/SUTM22,Unknown
32423,WGS 72BE / UTM zone 23N,WGS72BE/NUTM23,Unknown
32523,WGS 72BE / UTM zone 23S,WGS72BE/SUTM23,Unknown
32424,WGS 72BE / UTM zone 24N,WGS72BE/NUTM24,Unknown
32524,WGS 72BE / UTM zone 24S,WGS72BE/SUTM24,Unknown
32425,WGS 72BE / UTM zone 25N,WGS72BE/NUTM25,Unknown
32525,WGS 72BE / UTM zone 25S,WGS72BE/SUTM25,Unknown
32426,WGS 72BE / UTM zone 26N,WGS72BE/NUTM26,Unknown
32526,WGS 72BE / UTM zone 26S,WGS72BE/SUTM26,Unknown
32427,WGS 72BE / UTM zone 27N,WGS72BE/NUTM27,Unknown
32527,WGS 72BE / UTM zone 27S,WGS72BE/SUTM27,Unknown
32428,WGS 72BE / UTM zone 28N,WGS72BE/NUTM28,Unknown
32528,WGS 72BE / UTM zone 28S,WGS72BE/SUTM28,Unknown
32429,WGS 72BE / UTM zone 29N,WGS72BE/NUTM29,Unknown
32529,WGS 72BE / UTM zone 29S,WGS72BE/SUTM29,Unknown
32402,WGS 72BE / UTM zone 2N,WGS72BE/NUTM2,Unknown
32502,WGS 72BE / UTM zone 2S,WGS72BE/SUTM02,Unknown
32430,WGS 72BE / UTM zone 30N,WGS72BE/NUTM30,Unknown
32530,WGS 72BE / UTM zone 30S,WGS72BE/SUTM30,Unknown
32431,WGS 72BE / UTM zone 31N,WGS72BE/NUTM31,Unknown
32531,WGS 72BE / UTM zone 31S,WGS72BE/SUTM31,Unknown
32432,WGS 72BE / UTM zone 32N,WGS72BE/NUTM32,Unknown
32532,WGS 72BE / UTM zone 32S,WGS72BE/SUTM32,Unknown
32433,WGS 72BE / UTM zone 33N,WGS72BE/NUTM33,Unknown
32533,WGS 72BE / UTM zone 33S,WGS72BE/SUTM33,Unknown
32434,WGS 72BE / UTM zone 34N,WGS72BE/NUTM34,Unknown
32534,WGS 72BE / UTM zone 34S,WGS72BE/SUTM34,Unknown
32435,WGS 72BE / UTM zone 35N,WGS72BE/NUTM35,Unknown
32535,WGS 72BE / UTM zone 35S,WGS72BE/SUTM35,Unknown
32436,WGS 72BE / UTM zone 36N,WGS72BE/NUTM36,Unknown
32536,WGS 72BE / UTM zone 36S,WGS72BE/SUTM36,Unknown
32437,WGS 72BE / UTM zone 37N,WGS72BE/NUTM37,Unknown
32537,WGS 72BE / UTM zone 37S,WGS72BE/SUTM37,Unknown
32438,WGS 72BE / UTM zone 38N,WGS72BE/NUTM38,Unknown
32538,WGS 72BE / UTM zone 38S,WGS72BE/SUTM38,Unknown
32439,WGS 72BE / UTM zone 39N,WGS72BE/NUTM39,Unknown
32539,WGS 72BE / UTM zone 39S,WGS72BE/SUTM39,Unknown
32403,WGS 72BE / UTM zone 3N,WGS72BE/NUTM03,Unknown
32503,WGS 72BE / UTM zone 3S,WGS72BE/SUTM03,Unknown
32440,WGS 72BE / UTM zone 40N,WGS72BE/NUTM40,Unknown
32540,WGS 72BE / UTM zone 40S,WGS72BE/SUTM40,Unknown
32441,WGS 72BE / UTM zone 41N,WGS72BE/NUTM41,Unknown
32541,WGS 72BE / UTM zone 41S,WGS72BE/SUTM41,Unknown
32442,WGS 72BE / UTM zone 42N,WGS72BE/NUTM42,Unknown
32542,WGS 72BE / UTM zone 42S,WGS72BE/SUTM42,Unknown
32443,WGS 72BE / UTM zone 43N,WGS72BE/NUTM43,Unknown
32543,WGS 72BE / UTM zone 43S,WGS72BE/SUTM43,Unknown
32444,WGS 72BE / UTM zone 44N,WGS72BE/NUTM44,Unknown
32544,WGS 72BE / UTM zone 44S,WGS72BE/SUTM44,Unknown
32445,WGS 72BE / UTM zone 45N,WGS72BE/NUTM45,Unknown
32545,WGS 72BE / UTM zone 45S,WGS72BE/SUTM45,Unknown
32446,WGS 72BE / UTM zone 46N,WGS72BE/NUTM46,Unknown
32546,WGS 72BE / UTM zone 46S,WGS72BE/SUTM46,Unknown
32447,WGS 72BE / UTM zone 47N,WGS72BE/NUTM47,Unknown
32547,WGS 72BE / UTM zone 47S,WGS72BE/SUTM47,Unknown
32448,WGS 72BE / UTM zone 48N,WGS72BE/NUTM48,Unknown
32548,WGS 72BE / UTM zone 48S,WGS72BE/SUTM48,Unknown
32449,WGS 72BE / UTM zone 49N,WGS72BE/NUTM49,Unknown
32549,WGS 72BE / UTM zone 49S,WGS72BE/SUTM49,Unknown
32404,WGS 72BE / UTM zone 4N,WGS72BE/NUTM04,Unknown
32504,WGS 72BE / UTM zone 4S,WGS72BE/SUTM04,Unknown
32450,WGS 72BE / UTM zone 50N,WGS72BE/NUTM50,Unknown
32550,WGS 72BE / UTM zone 50S,WGS72BE/SUTM50,Unknown
32451,WGS 72BE / UTM zone 51N,WGS72BE/NUTM51,Unknown
32551,WGS 72BE / UTM zone 51S,WGS72BE/SUTM51,Unknown
32452,WGS 72BE / UTM zone 52N,WGS72BE/NUTM52,Unknown
32552,WGS 72BE / UTM zone 52S,WGS72BE/SUTM52,Unknown
32453,WGS 72BE / UTM zone 53N,WGS72BE/NUTM53,Unknown
32553,WGS 72BE / UTM zone 53S,WGS72BE/SUTM53,Unknown
32454,WGS 72BE / UTM zone 54N,WGS72BE/NUTM54,Unknown
32554,WGS 72BE / UTM zone 54S,WGS72BE/SUTM54,Unknown
32455,WGS 72BE / UTM zone 55N,WGS72BE/NUTM55,Unknown
32555,WGS 72BE / UTM zone 55S,WGS72BE/SUTM55,Unknown
32456,WGS 72BE / UTM zone 56N,WGS72BE/NUTM56,Unknown
32556,WGS 72BE / UTM zone 56S,WGS72BE/SUTM56,Unknown
32457,WGS 72BE / UTM zone 57N,WGS72BE/NUTM57,Unknown
32557,WGS 72BE / UTM zone 57S,WGS72BE/SUTM57,Unknown
32458,WGS 72BE / UTM zone 58N,WGS72BE/NUTM58,Unknown
32558,WGS 72BE / UTM zone 58S,WGS72BE/SUTM58,Unknown
32459,WGS 72BE / UTM zone 59N,WGS72BE/NUTM59,Unknown
32559,WGS 72BE / UTM zone 59S,WGS72BE/SUTM59,Unknown
32405,WGS 72BE / UTM zone 5N,WGS72BE/NUTM05,Unknown
32505,WGS 72BE / UTM zone 5S,WGS72BE/SUTM05,Unknown
32460,WGS 72BE / UTM zone 60N,WGS72BE/NUTM60,Unknown
32560,WGS 72BE / UTM zone 60S,WGS72BE/SUTM60,Unknown
32406,WGS 72BE / UTM zone 6N,WGS72BE/NUTM06,Unknown
32506,WGS 72BE / UTM zone 6S,WGS72BE/SUTM06,Unknown
32407,WGS 72BE / UTM zone 7N,WGS72BE/NUTM07,Unknown
32507,WGS 72BE / UTM zone 7S,WGS72BE/SUTM07,Unknown
32408,WGS 72BE / UTM zone 8N,WGS72BE/NUTM08,Unknown
32508,WGS 72BE / UTM zone 8S,WGS72BE/SUTM08,Unknown
32409,WGS 72BE / UTM zone 9N,WGS72BE/NUTM09,Unknown
32509,WGS 72BE / UTM zone 9S,WGS72BE/SUTM09,Unknown
32210,WGS 72 / UTM zone 10N,WGS72DOD/NUTM10,WGS_1972_UTM_Zone_10N
32310,WGS 72 / UTM zone 10S,WGS72DOD/SUTM10,WGS_1972_UTM_Zone_10S
32211,WGS 72 / UTM zone 11N,WGS72DOD/NUTM11,WGS_1972_UTM_Zone_11N
32311,WGS 72 / UTM zone 11S,WGS72DOD/SUTM11,WGS_1972_UTM_Zone_11S
